NA,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
,17-04-4069-45,17-004,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 476,CASERIO SAN JORGE,33217276,BARBARA JULIAIVONE LOPEZ VARGAS,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN
,17-04-4070-45,17-004,PETEN,SAN ANDRES,LICEO SACPUY LISAC,BARRIO EL CENTRO SACPUY SAN ANDRES,33714796,BARBARA JULIAIVONE LOPEZ VARGAS,WALKIRIA BERSABIT RAMOS PANTI,BASICO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-04-4071-46,17-004,PETEN,SAN ANDRES,COLEGIO LIDERES DEL MAÑANA,ALDEA SACPUY,31807694,BARBARA JULIAIVONE LOPEZ VARGAS,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-04-4072-45,17-002,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 478,CASERIO CRUCE LA COLORADA,51823660,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN
,17-04-4073-45,17-004,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 430,CASERIO REY BALANTUN,31585863,BARBARA JULIAIVONE LOPEZ VARGAS,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN
,17-04-4076-46,17-004,PETEN,SAN ANDRES,LICEO SACPUY LISAC,BARRIO EL CENTRO SACPUY,33714796,BARBARA JULIAIVONE LOPEZ VARGAS,WALKIRIA BERSABIT RAMOS PANTI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
,17-04-4084-43,17-005,PETEN,SAN ANDRES,EORM,CASERIO LA LAMPARA,,RICARDO ANTONIO GARCIA Y GARCIA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4088-42,17-003,PETEN,SAN ANDRES,EODP ANEXA A EORM,CASERIO CRUCE LOS PESCADITOS,,FERNANDO RAFAEL LEAL CORDOVA,,PARVULOS,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4089-43,17-005,PETEN,SAN ANDRES,EORM,CASERIO NUEVA ESPERANZA LA GLORIA,,RICARDO ANTONIO GARCIA Y GARCIA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4091-43,17-002,PETEN,SAN ANDRES,EORM,CASERIO CRUCE LOS PESCADITOS,51953646,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,LILIA SAUDITA SUNTECUN CHAN,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4103-42,17-004,PETEN,SAN ANDRES,EODP,CASERIO EL JOBO 356,,BARBARA JULIAIVONE LOPEZ VARGAS,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4114-43,17-005,PETEN,SAN ANDRES,EORM,CASERIO LA FLORIDA,45837663,RICARDO ANTONIO GARCIA Y GARCIA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4116-45,17-002,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED NO. 330,CASERIO LA PASADITA,45544556,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN
,17-04-4161-45,17-005,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO -NUFED- NO.331,CASERIO SANTA AMELIA,53324810,RICARDO ANTONIO GARCIA Y GARCIA,O,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),PETÉN
,17-04-4171-43,17-005,PETEN,SAN ANDRES,EORM,ASENTAMIENTO LA BRONCA,,RICARDO ANTONIO GARCIA Y GARCIA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4186-45,17-004,PETEN,SAN ANDRES,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO -NUFED- NO.602,ALDEA PASO CABALLOS,,BARBARA JULIAIVONE LOPEZ VARGAS,,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-04-4187-43,17-005,PETEN,SAN ANDRES,EORM,CASERIO EL SACRIFICIO,31472014,RICARDO ANTONIO GARCIA Y GARCIA,--,PRIMARIA,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4188-43,17-004,PETEN,SAN ANDRES,"EORM ""PROFESOR OSCAR ROLANDO CRUZ CHATA""",BARRIO NORESTE SAN ANDRES,56956679,BARBARA JULIAIVONE LOPEZ VARGAS,-----,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
,17-04-4189-45,17-004,PETEN,SAN ANDRES,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA DE TELESECUNDARIA,CASERIO SAN JOSE LA UNION,45108428,BARBARA JULIAIVONE LOPEZ VARGAS,-----,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
,17-04-4190-42,17-004,PETEN,SAN ANDRES,EODP ANEXA A EORM,BARRIO NORESTE,,BARBARA JULIAIVONE LOPEZ VARGAS,----,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
